,Input,Wav filename,flag value,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,Labels
848,849,/content/drive/MyDrive/ReCirCor/training_data/training_data/50331_PV.wav,1,0.7993021,-0.38362798,-0.37852454,-0.17597766,0.1294809,-0.40988958,-0.23062319,-0.089365855,-0.07549671,0.009929996,0.17235582,0.12428635,0.12053865,-0.055494223,0.05261992,-0.17357692,0.18670547,-0.036572598,0.027384289,0.2427228,1
25,26,/content/drive/MyDrive/ReCirCor/training_data/training_data/13918_TV.wav,1,-0.081563786,-0.03886983,0.10699154,-0.13559039,-0.43512365,-0.03026236,-0.045198143,-0.027279785,0.028215883,-0.10360974,-0.22681482,0.105913594,-0.06932318,0.024300916,0.06193377,0.004141373,-0.089828886,-0.028816417,-0.11703362,0.030359264,1
583,584,/content/drive/MyDrive/ReCirCor/training_data/training_data/50150_TV.wav,1,0.18889274,-0.026515046,0.17854221,0.19430123,-0.12661204,-0.22572999,0.1878093,-0.18015479,-0.11183067,-0.18689793,0.088272505,0.018532418,-0.074415445,-0.1008768,0.15021132,-0.09548876,-0.14099883,0.11646264,0.0007447849,0.13519567,1
776,777,/content/drive/MyDrive/ReCirCor/training_data/training_data/50291_MV.wav,1,0.9013309,-0.45597482,-0.090056665,-0.38302845,-0.2930379,0.060578045,-0.29243493,0.01735837,-0.0002079466,-0.08109699,-0.15790759,-0.010568088,-0.025691831,0.12226263,0.26586598,0.03828722,-0.14812298,0.16700263,0.06835799,0.03239182,0
500,501,/content/drive/MyDrive/ReCirCor/training_data/training_data/50099_TV.wav,1,0.3046271,-0.27368063,-0.3970698,-0.42097867,0.12606472,-0.49014154,-0.27872214,0.16714782,0.23674597,0.005129593,0.06744393,0.023769287,-0.062256914,-0.0030941248,0.019002909,-0.11485745,0.08636469,-0.09780753,0.041249827,0.1316057,1
96,97,/content/drive/MyDrive/ReCirCor/training_data/training_data/45843_MV.wav,1,0.33104923,-0.2936773,-0.32738033,-0.40114447,0.099229105,-0.5633162,-0.13856485,0.13709629,0.16161238,-0.045428284,-0.104777895,-0.082225695,0.20750241,0.121081166,-0.11969278,-0.10078175,0.08768767,-0.13291225,0.057013556,-0.084992744,1
714,715,/content/drive/MyDrive/ReCirCor/training_data/training_data/50258_TV.wav,1,-0.7566408,0.2328214,-0.28084242,-0.008880426,0.38340747,0.06016987,-0.07094706,0.08910985,0.35968712,-0.11573036,-0.039681897,0.20426682,-0.043294575,-0.010957105,-0.021886567,-0.008045283,-0.106815636,-0.107912585,-0.08051224,-0.08601166,1
174,175,/content/drive/MyDrive/ReCirCor/training_data/training_data/49678_AV.wav,1,-0.28081718,0.041363515,0.04858613,-0.042614073,0.13865346,-0.19895549,-0.029691735,0.038150042,0.04900628,0.110850684,0.14206178,0.0927436,-0.21767251,0.07875364,-0.057595775,-0.038922362,0.016541477,-0.004713128,-0.0893225,-0.030842995,0
138,139,/content/drive/MyDrive/ReCirCor/training_data/training_data/49598_AV.wav,1,-0.10307001,0.058169622,-0.26271656,0.18780851,0.18798068,-0.25726575,0.26120454,-0.17531973,-0.016950438,-0.024150142,0.063975334,0.067992546,0.01895987,-0.045034975,0.18883121,-0.017343834,0.00029229443,0.022609707,0.025820073,0.07460019,0
86,87,/content/drive/MyDrive/ReCirCor/training_data/training_data/43852_PV.wav,1,0.25653663,-0.21988219,-0.06976188,-0.31299078,-0.470599,-0.3113993,-0.17778128,0.28258762,-0.068852276,0.16058186,0.16426021,0.10181666,-0.21589316,0.029666252,-0.050322957,-0.018209659,-0.14132117,0.10954543,0.14597675,0.15314089,0
724,725,/content/drive/MyDrive/ReCirCor/training_data/training_data/50263_AV.wav,1,-0.6793209,0.21894647,-0.41666612,-0.048893113,-0.27852455,0.431883,-0.14692135,-0.02127123,0.1832318,0.04485855,0.11441518,0.45260614,0.092498824,-0.113472775,0.0023736043,-0.101563774,-0.12598066,-0.2863016,-0.26264727,-0.12614103,0
920,921,/content/drive/MyDrive/ReCirCor/training_data/training_data/50386_TV.wav,1,-0.30109927,0.111069836,0.28990674,0.17569691,-0.06899464,0.01092512,0.18987499,-0.17343684,-0.11412892,-0.0911282,0.057288744,-0.1282867,-0.017196495,0.080250606,-0.03173418,-0.05160195,-0.034400567,-0.04205232,-0.014941664,-0.033747356,0
171,172,/content/drive/MyDrive/ReCirCor/training_data/training_data/49659_MV.wav,1,-0.26514873,0.015746946,-0.30310482,-0.04776482,-0.27671292,0.09319522,0.21751657,-0.121266074,-0.10161633,0.007760518,-0.09163232,-0.015524248,0.03267567,-0.10679772,0.041985143,-0.03661148,-0.08909959,-0.12209868,0.09530528,-0.10216025,0
241,242,/content/drive/MyDrive/ReCirCor/training_data/training_data/49829_PV.wav,1,0.022349158,0.010059578,0.734785,0.049013775,0.19721152,0.4102815,0.4495856,-0.16996627,0.32950705,0.515373,0.13056096,-0.20530082,-0.095090635,-0.1685203,0.026529916,-0.06593525,0.037942696,0.003599631,-0.001126751,-0.18563837,0
849,850,/content/drive/MyDrive/ReCirCor/training_data/training_data/50331_TV.wav,1,0.51367486,-0.2934345,-0.5433624,-0.21839216,-0.3932627,0.011400442,-0.13178933,-0.024215192,-0.16809772,0.09672312,0.01838123,-0.0417334,0.15205581,-0.08932977,0.024935123,-0.13166264,0.23025672,-0.07402145,0.034534607,0.15026185,1
198,199,/content/drive/MyDrive/ReCirCor/training_data/training_data/49719_TV.wav,1,0.9226275,-0.2825213,0.19742021,0.13812813,-0.014312821,-0.32583052,0.39570293,-0.32662606,0.29986042,-0.39150858,0.13502683,0.20014857,-0.25808716,-0.21658124,-0.23698448,0.000669939,-0.16053802,0.17094232,0.06883519,-0.026766356,0
354,355,/content/drive/MyDrive/ReCirCor/training_data/training_data/49998_TV.wav,1,-0.3418712,0.06700943,0.22231676,-0.035195846,-0.17427737,-0.0193397,0.031371307,0.0988343,-0.08295104,0.06820961,-0.23741747,0.066342205,-0.049455114,0.12951148,0.021199608,0.1456601,-0.028895421,0.04876754,-0.02719947,0.027688624,0
234,235,/content/drive/MyDrive/ReCirCor/training_data/training_data/49823_PV.wav,1,0.9135428,-0.2744909,0.15869069,0.20501901,-0.17672563,-0.3458889,0.030055262,-0.14238657,-0.22151424,-0.14057843,0.06932426,0.09011619,-0.023509508,0.0018158605,-0.06409407,-0.16028938,-0.064427175,0.10442643,-0.025170084,0.07727716,1
1017,1018,/content/drive/MyDrive/ReCirCor/training_data/training_data/50669_TV.wav,1,0.23670307,-0.21928045,-0.22088104,-0.4190099,-0.32236442,0.27356666,0.13198301,0.015951447,0.18114586,0.0028345224,-0.2882544,-0.27953914,-0.04355578,-0.15362173,-0.08875463,-0.20532146,-0.08659981,-0.07018722,0.051207207,0.028836397,0
1005,1006,/content/drive/MyDrive/ReCirCor/training_data/training_data/50665_PV.wav,1,-0.17776643,0.053099222,0.5343445,0.03016407,-0.080812015,-0.025823863,-0.27945912,0.0073005063,0.056282148,-0.046665996,0.018261693,-0.07768015,-0.3110113,0.15212971,0.017810052,0.048750896,0.117491595,-0.05905932,0.01608012,-0.029660922,0
243,244,/content/drive/MyDrive/ReCirCor/training_data/training_data/49829_MV.wav,1,-0.42373982,0.17662619,0.5277249,0.18672535,0.08223235,0.118319154,0.10853697,-0.11318779,-0.030095093,0.10541045,0.048162643,-0.1040916,-0.027288271,-0.007955347,0.060423106,0.078062385,0.099489436,0.002132552,-0.061487153,-0.03555384,0
578,579,/content/drive/MyDrive/ReCirCor/training_data/training_data/50146_MV.wav,1,0.28223693,-0.18974017,0.734406,-0.29605487,0.016357232,0.047764253,0.07456329,0.1664707,0.27609986,0.47525117,0.079923615,0.031916562,-0.264599,-0.21431336,0.009326413,-0.21623053,-0.16197555,0.008549622,0.13271658,-0.10887766,0
491,492,/content/drive/MyDrive/ReCirCor/training_data/training_data/50092_MV.wav,1,-0.22806922,0.035205692,-0.18027264,0.043114558,0.1867336,-0.33246568,0.14863475,0.022071745,-0.065376855,0.20425268,0.009847232,0.13993399,-0.058038082,0.057638966,-0.14946331,0.023313658,-0.05120185,0.09248431,-0.14047332,0.0892827,0
933,934,/content/drive/MyDrive/ReCirCor/training_data/training_data/50619_AV.wav,1,-0.3411353,0.07870788,-0.07998701,0.03623038,-0.20382376,0.13421007,0.12174694,-0.11218159,-0.049259275,0.052252192,0.04983614,-0.11665052,-0.035043035,0.03644202,-0.013434916,-0.0023948464,0.060929794,-0.105408594,-0.034303006,0.011181954,0
328,329,/content/drive/MyDrive/ReCirCor/training_data/training_data/49986_MV.wav,1,0.78044575,-0.16392574,0.13319083,0.42910683,0.13009535,-0.047562197,0.08410426,-0.04670699,-0.4186656,0.077837266,0.1491428,0.11184837,-0.053237803,-0.013655136,-0.14368866,0.024487069,0.07470883,0.15790717,-0.14694254,0.012474158,0
670,671,/content/drive/MyDrive/ReCirCor/training_data/training_data/50231_PV.wav,1,-0.19108553,0.02162025,-0.47911683,-0.045124,0.32069847,-0.26930764,0.27183712,0.0057148268,0.1768428,-0.058500405,-0.019435354,-0.023149196,-0.045042474,0.052798558,-0.08226038,-0.008727757,-0.052926287,0.031787742,-0.015984356,-0.06705796,0
946,947,/content/drive/MyDrive/ReCirCor/training_data/training_data/50629_AV.wav,1,1.8533955,-0.7864618,0.21342291,-0.31257543,-0.09126635,0.1371022,0.0020047773,0.0028491463,-0.108766034,0.06544595,0.049321625,0.015183014,0.3043336,0.18376926,-0.0921214,-0.053738546,-0.041006,0.14439768,-0.0773721,0.10689453,1
846,847,/content/drive/MyDrive/ReCirCor/training_data/training_data/50327_MV.wav,1,-0.45568228,0.12680347,-0.0056117508,-0.05571315,0.19874452,0.053192895,-0.32586703,0.025857085,0.29123798,-0.15510441,0.09198803,0.008641583,0.018901195,0.0043188445,0.07041402,0.03263057,0.25870815,0.07951054,0.05350379,-0.08137479,0
574,575,/content/drive/MyDrive/ReCirCor/training_data/training_data/50142_MV.wav,1,-0.23631729,0.035847522,-0.3948122,-0.022640865,0.40584072,-0.08742805,0.015469775,0.08716719,0.07918717,0.03454885,-0.193042,-0.113903925,-0.1144123,-0.031644676,-0.052577443,-0.027808566,-0.0020666977,0.017192239,-0.017307976,0.03884455,0
939,940,/content/drive/MyDrive/ReCirCor/training_data/training_data/50621_PV.wav,1,-0.072798,-0.176463,-0.45428357,-0.43173876,-0.4522814,-0.10607315,-0.05335708,0.12966546,-0.11510365,0.21942307,0.008281561,0.08296946,0.10260138,-0.13205403,-0.009786034,0.029595561,0.028287213,-0.058952793,-0.08647226,-0.045485996,0
371,372,/content/drive/MyDrive/ReCirCor/training_data/training_data/50007_PV.wav,1,1.0908182,-0.30895895,-0.24827126,0.2903723,0.06610776,0.43925843,0.63654965,0.96244043,-0.81854886,-0.48577917,0.21131894,0.08279632,-0.045552567,-0.1172526,0.06845764,-0.13384642,0.020207146,0.2235251,-0.052048296,-0.2419836,0
100,101,/content/drive/MyDrive/ReCirCor/training_data/training_data/46065_MV.wav,1,-0.22976542,-0.022040518,-0.20885232,-0.20050634,0.1467037,-0.4812228,0.055575993,0.18680525,0.07600162,0.064573064,-0.043051858,-0.028398646,0.15665212,-0.13386737,0.061221756,0.08934923,0.010014873,-0.0062910807,-0.004383951,0.03609532,1
75,76,/content/drive/MyDrive/ReCirCor/training_data/training_data/40058_TV.wav,1,-0.4435211,0.045705892,0.057743758,-0.25010586,0.07306196,-0.42481065,0.17667754,0.11552862,0.2817523,-0.25698745,-0.24813661,-0.21203102,-0.046634704,0.021982634,0.015223771,0.058366474,-0.03842865,-0.046244197,-0.023180628,-0.02394488,0
428,429,/content/drive/MyDrive/ReCirCor/training_data/training_data/50053_TV.wav,1,-0.5819729,0.19950813,0.5670857,0.13067822,0.096323356,0.17284638,0.08945703,-0.035538834,-0.120710306,-0.046335883,0.1488133,-0.40720978,-0.0028288157,-0.06300939,0.069041215,0.15993956,-0.107396185,-0.12510702,0.04446538,-0.020109996,0
269,270,/content/drive/MyDrive/ReCirCor/training_data/training_data/49876_TV.wav,1,-0.32488206,0.070036724,-0.42611846,-0.016119884,0.2962007,-0.2811074,0.2604688,0.032337043,0.21767077,-0.06371235,0.0073045706,-0.104125954,-0.095716834,0.06062253,0.038109194,0.03667704,-0.0457465,0.01911506,0.064367525,0.035830535,0
972,973,/content/drive/MyDrive/ReCirCor/training_data/training_data/50647_MV.wav,1,0.14465538,-0.09843154,0.4767795,-0.0011000936,0.08824932,0.021482043,-0.054925296,-0.07690974,-0.2532298,0.23930775,-0.037147056,-0.1048688,0.11993889,-0.20958175,-0.007917443,-0.08380652,0.054247398,-0.032959606,0.061295774,0.031012194,0
767,768,/content/drive/MyDrive/ReCirCor/training_data/training_data/50284_TV.wav,1,-0.10797904,0.042563662,-0.39993933,0.14002967,0.3129118,-0.21669666,0.3337568,-0.20865422,0.24477746,-0.22306608,-0.017893998,-0.08959237,-0.17671496,0.1080455,0.010257372,-0.025304047,0.0663342,-0.048930313,0.0712358,-0.13580649,0
405,406,/content/drive/MyDrive/ReCirCor/training_data/training_data/50029_MV.wav,1,-0.49876946,0.053547144,0.82912844,-0.38232917,-0.19677418,-0.13053852,-0.29577053,0.4250817,0.33325776,-0.40766805,-0.3662,-0.08496746,-0.11438239,0.19316496,-0.05727839,0.038068246,-0.15940118,-0.027503159,0.015804032,0.025036745,0
878,879,/content/drive/MyDrive/ReCirCor/training_data/training_data/50345_TV.wav,1,-0.24882887,0.09868906,0.37134346,0.15623929,-0.038618468,-0.015430494,-0.1151781,-0.08124638,-0.13827662,0.10855976,0.017152123,0.11223042,-0.10893918,0.06124325,0.03097793,0.008155594,0.14885917,0.017814714,0.012340533,-0.010587808,0
361,362,/content/drive/MyDrive/ReCirCor/training_data/training_data/50001_PV.wav,1,1.396543,-0.620615,0.2173695,-0.21201235,0.55234224,0.37063822,-0.054315887,-0.3049789,0.0784738,-0.02774344,-0.13100651,0.2542722,-0.11624041,0.24589469,0.043374535,0.7277965,0.0054163844,-0.39024803,0.02756103,0.13167685,0
627,628,/content/drive/MyDrive/ReCirCor/training_data/training_data/50210_PV.wav,1,-0.21014793,0.022230206,-0.35748887,-0.016383259,0.4572189,0.076440096,-0.18047968,-0.09413034,0.12904447,-0.011489907,-0.09649894,-0.08658713,-0.03794329,-0.0006278156,0.051383927,-0.029849952,0.050636366,-0.032781675,-0.09011014,-0.074425265,0
932,933,/content/drive/MyDrive/ReCirCor/training_data/training_data/50393_MV.wav,1,-0.58275783,0.14521183,-0.36038512,-0.032800153,0.43012986,-0.02992375,0.007538586,0.08824183,0.06975527,0.006019208,-0.41015625,0.26819235,-0.03304021,-0.13936493,0.11717265,0.06602357,-0.020129401,0.0034491918,0.025903627,-0.062303223,0
857,858,/content/drive/MyDrive/ReCirCor/training_data/training_data/50335_AV.wav,1,-0.19313645,0.0745611,0.46913317,0.1218253,0.08825266,0.09967199,-0.27031106,-0.048032623,-0.13851963,-0.09343767,-0.1455659,0.0025214087,0.038625117,-0.050307494,0.057117697,-0.06278327,-0.0041415067,-0.035191074,-0.0054112426,-0.041962598,0
417,418,/content/drive/MyDrive/ReCirCor/training_data/training_data/50047_TV.wav,1,-0.2904868,0.059906032,0.38170752,-0.031757835,-0.034736756,-0.26317182,0.084372826,-0.025323706,0.017520357,-0.0748543,-0.042488616,-0.042837773,-0.06387886,-0.0058260746,0.041340686,0.006285245,0.03246124,-0.0005046729,-0.10113776,-0.010499654,0
988,989,/content/drive/MyDrive/ReCirCor/training_data/training_data/50656_MV.wav,1,0.020982398,-0.15332586,0.58722144,-0.36690378,-0.11971515,-0.26137695,-0.23278162,0.21682481,-0.0022428231,-0.042531215,-0.15807019,-0.12057769,0.0021557242,-0.0848434,-0.038042545,0.040266998,0.045566533,-0.034689497,-0.015155731,0.0038878785,1
12,13,13.wav,0,2.138967,3.7510245,-0.025672227,0.1389449,0.017241655,0.0012068858,0.088922106,-0.18937689,0.030668143,-0.22600357,0.110820636,0.058086947,-0.29093274,0.09380191,0.6552046,-0.036597293,-0.05603136,0.28512365,-0.38175,0.019103145,1
558,559,/content/drive/MyDrive/ReCirCor/training_data/training_data/50128_TV.wav,1,-0.60935766,0.21967456,-0.16730036,0.16099986,0.25959098,-0.11046502,0.25296834,-0.064290054,-0.015453706,0.07356337,-0.14073595,0.15777093,0.04423718,-0.042951666,0.15477583,0.19341314,0.08709959,0.25801352,0.20405033,0.044872504,0
402,403,/content/drive/MyDrive/ReCirCor/training_data/training_data/50029_AV.wav,1,-0.24008496,0.0040605967,0.46652484,-0.11804959,-0.114145316,-0.16967607,-0.17900394,0.24028723,-0.121429086,-0.036545,0.061653834,0.15477826,0.12200763,-0.0012660705,-0.07592739,-0.035400063,-0.17114621,-0.0425816,-0.05299308,0.08491869,0
712,713,/content/drive/MyDrive/ReCirCor/training_data/training_data/50256_MV.wav,1,-0.3044546,0.09320263,0.40302584,0.07929171,-0.088714965,-0.01871485,-0.0055499505,-0.021628039,-0.050219163,-0.015293014,0.0135448305,-0.060472902,-0.10575121,0.16088174,-0.108271986,0.0038611214,0.028488703,0.036525976,-0.06803817,-0.021902543,1
577,578,/content/drive/MyDrive/ReCirCor/training_data/training_data/50145_MV.wav,1,-0.52551407,0.13987191,0.4814181,-0.016018655,-0.087255694,-0.1542282,-0.124091394,0.19415347,-0.11521443,0.055275735,0.048909128,0.31916413,-0.116541944,-0.096890904,0.05746705,-0.005613029,-0.22020622,-0.17585896,-0.105953366,0.016495256,0
141,142,/content/drive/MyDrive/ReCirCor/training_data/training_data/49610_PV.wav,1,0.040657707,-0.035370942,-0.32263204,0.10444323,0.29758945,-0.27377412,0.15862958,-0.1889601,-0.11857902,0.072507806,-0.12844945,0.06715069,0.110171884,-0.13838963,0.07888543,0.026861453,0.0939519,0.077275306,-0.04113425,0.021375965,0
303,304,/content/drive/MyDrive/ReCirCor/training_data/training_data/49963_PV.wav,1,-0.11568912,-0.051266786,-0.40545493,-0.131664,-0.31443778,0.20078723,0.13106532,0.094939284,-0.05042921,-0.040456798,-0.04982679,0.060802303,-0.08942894,0.041334145,0.028257389,-0.012388886,0.04308928,-0.016107025,0.0382543,-0.063607335,0
657,658,/content/drive/MyDrive/ReCirCor/training_data/training_data/50225_TV.wav,1,0.40244156,-0.04963177,0.29664,0.36875212,-0.008342326,-0.15047853,0.3447176,-0.2514452,-0.11432886,-0.29766405,0.090320416,-0.032983016,-0.12224029,0.13683787,-0.054140333,0.004804192,-0.20341983,0.07738625,-0.111782454,-0.12525173,0
338,339,/content/drive/MyDrive/ReCirCor/training_data/training_data/49990_PV.wav,1,-0.20622693,0.10892421,0.43188018,0.20217946,0.0744359,0.036046803,-0.11359675,-0.065627426,-0.12483112,-0.035856687,-0.077560656,-0.02385141,-0.10541702,0.057122074,0.05028759,-0.0069665955,0.09768063,0.084202945,-0.07625543,0.01908409,0
753,754,/content/drive/MyDrive/ReCirCor/training_data/training_data/50277_TV.wav,1,-0.2617525,0.02902182,-0.39542636,-0.052284095,0.4095113,0.0035549763,-0.13182351,0.09464758,0.09711275,0.08954885,0.09532185,-0.002685509,-0.17036344,0.040412646,-0.12644999,-0.1267284,-0.114132114,-0.06441627,-0.17466009,-0.0013059435,1
459,460,/content/drive/MyDrive/ReCirCor/training_data/training_data/50074_MV.wav,1,-0.03657349,-0.12700363,-0.18604982,-0.24931914,0.26098704,-0.21564369,0.0023455361,0.049476817,0.08978135,-0.06898308,-0.102064714,-0.04845807,0.0038550226,0.026883427,-0.0896447,-0.057280723,-0.048843168,-0.07614676,-0.008539178,-0.05622345,0
813,814,/content/drive/MyDrive/ReCirCor/training_data/training_data/50314_MV.wav,1,-0.16695601,-0.034738902,-0.17720821,-0.16124006,-0.31370476,0.10556002,-0.12883614,0.030941546,-0.057712357,0.07487339,-0.09471917,-0.022248859,-0.05860441,-0.13497122,0.06520889,-0.0022402492,0.0037485496,-0.05199698,0.013421808,-0.041457083,0
568,569,/content/drive/MyDrive/ReCirCor/training_data/training_data/50137_TV.wav,1,-0.5014257,0.19916455,0.23158126,0.20048766,0.057246275,-0.028316742,0.00039582982,-0.11382273,-0.1223951,0.12299833,-0.048084747,0.22868702,-0.13393553,-0.019042462,0.11363276,0.08284706,0.030589912,0.036708992,-0.036957547,-0.03638023,0
472,473,/content/drive/MyDrive/ReCirCor/training_data/training_data/50079_PV.wav,1,-0.38059813,0.067382164,-0.067986324,-0.08583458,-0.21517612,0.2101049,-0.029255606,-0.055334855,-0.057809103,-0.085893884,-0.5185893,0.23964202,0.046512887,-0.14117193,0.2749178,0.09251626,-0.025873836,-0.08287263,0.0074997777,-0.120857894,0
555,556,/content/drive/MyDrive/ReCirCor/training_data/training_data/50127_MV.wav,1,-0.36926335,0.115080625,-0.46758518,0.043913618,-0.3128106,0.18742852,0.042292356,0.073045924,0.020144146,0.17748311,-0.13970555,0.27483642,-0.20871672,-0.01800948,0.0014974889,-0.080742605,-0.09471532,-0.10472345,-0.016756583,0.03736946,1
306,307,/content/drive/MyDrive/ReCirCor/training_data/training_data/49966_MV.wav,1,2.1613314,-0.915029,-0.55402327,-0.46172673,-0.48787895,-0.04406405,-0.19605409,0.37822515,-0.17350101,-0.5078588,0.25686744,0.2722769,0.0071360227,-0.26937762,-0.2183786,-0.027384996,0.28021073,0.00073727773,0.073850684,-0.13858692,1
895,896,/content/drive/MyDrive/ReCirCor/training_data/training_data/50352_TV.wav,1,-0.43261024,0.11651761,0.049408928,0.029267872,-0.105540484,0.44549778,-0.18427129,-0.08902948,-0.026260342,-0.041166577,0.093122356,-0.27445713,0.07258858,-0.03590492,0.075105086,0.03942663,0.05335128,-0.012069529,0.046721857,0.014669257,0
739,740,/content/drive/MyDrive/ReCirCor/training_data/training_data/50273_AV.wav,1,0.014937631,0.017830387,-0.5307702,0.08705759,-0.27229214,0.25747883,0.16594623,-0.10832939,-0.05817909,0.11403317,-0.029006045,-0.08400985,0.0066110697,-0.037236676,-0.017707692,-0.10392437,-0.011904229,-0.00478104,-0.05225843,0.10416051,0
467,468,/content/drive/MyDrive/ReCirCor/training_data/training_data/50078_AV.wav,1,-0.40841183,0.09554605,-0.32127914,-0.07171376,0.41547525,0.12683025,-0.29293603,0.060105175,0.25857517,-0.11602364,-0.04395234,0.05323385,-0.104388624,-0.01821958,-0.026354311,-0.120508716,0.04987385,0.038891535,-0.063666165,0.07442193,0
258,259,/content/drive/MyDrive/ReCirCor/training_data/training_data/49853_PV.wav,1,0.6108319,-0.10692921,-0.60302085,0.42021766,-0.2955652,0.14260088,0.68443656,-0.43340018,0.0880806,-0.4706951,-0.05349435,0.08521506,-0.20803653,-0.15956677,-0.29036084,0.06086856,-0.17628889,0.09846863,0.024080986,0.009200484,0
1016,1017,/content/drive/MyDrive/ReCirCor/training_data/training_data/50669_PV.wav,1,0.19254711,-0.074740365,-0.3505745,0.0828433,-0.2801579,0.21474475,0.26625997,-0.0831099,0.03050671,-0.055589613,-0.17401189,-0.09954091,-0.16573161,0.05257859,-0.13978653,-0.12946083,-0.08318855,0.0075668544,0.051348433,0.07231611,0
342,343,/content/drive/MyDrive/ReCirCor/training_data/training_data/49993_PV.wav,1,0.3976145,-0.12984067,0.2738639,0.13434012,-0.08133869,-0.20378543,-0.058055107,-0.07098143,-0.26831308,0.02649864,0.13009399,-0.013092886,-0.017896473,0.008345591,0.022043958,-0.05643203,-0.02964958,0.06947784,-0.010450718,0.02796675,0
805,806,/content/drive/MyDrive/ReCirCor/training_data/training_data/50311_MV.wav,1,-0.52846974,0.032366518,-0.30258816,-0.32764518,-0.36627966,0.1561527,-0.072955556,0.18620056,0.058739133,0.1341199,-0.042368766,-0.0800555,-0.038970694,-0.034440782,-0.024799451,0.1238804,0.045670085,-0.037966177,0.07411334,-0.016065398,0
140,141,/content/drive/MyDrive/ReCirCor/training_data/training_data/49610_AV.wav,1,0.11638348,-0.12005435,-0.47727683,-0.09966967,0.34520072,-0.21885058,-0.028441222,-0.022362394,-0.05242283,0.08298049,0.07068356,-0.10186967,0.23954506,-0.15650694,0.054391164,0.034020036,0.046009734,0.039894305,-0.11830075,-0.042689376,0
971,972,/content/drive/MyDrive/ReCirCor/training_data/training_data/50647_TV.wav,1,-0.31385684,0.011379237,-0.43819344,-0.19880533,-0.43404472,-0.048543625,0.2867961,0.037729897,0.06381436,-0.013392927,-0.13903633,-0.009766089,0.048453838,-0.04858856,0.05431947,0.051600806,-0.12086922,-0.019182775,0.028291516,0.020184325,0
624,625,/content/drive/MyDrive/ReCirCor/training_data/training_data/50209_TV.wav,1,-0.06002814,0.029078534,-0.21185026,0.12389277,0.2921498,0.025992122,-0.20517413,-0.13039817,-0.037158683,0.07403858,0.068440184,0.12305236,-0.14683199,-0.06720871,0.1656978,-0.07671362,-0.010064901,0.072265975,-0.005928721,-0.07386642,1
93,94,/content/drive/MyDrive/ReCirCor/training_data/training_data/45843_AV.wav,1,-0.24910446,-0.08500524,-0.10567971,-0.40068817,-0.46242514,-0.36020985,-0.16623563,0.2939141,0.046785377,0.27761567,0.078405835,0.20660712,-0.1508827,0.034719877,-0.10733072,0.08225292,0.0769345,-0.021799777,0.040140465,0.07694852,1
325,326,/content/drive/MyDrive/ReCirCor/training_data/training_data/49983_TV.wav,1,0.031618845,-0.06615231,-0.13646413,0.007485319,0.23137788,-0.23419046,0.0802731,-0.1305762,0.0073107257,-0.08185367,-0.0064496184,-0.0031016234,-0.045199152,0.10028342,-0.094883315,-0.13007458,0.038549554,0.020229008,-0.05822219,0.0017423922,0
630,631,/content/drive/MyDrive/ReCirCor/training_data/training_data/50210_MV_2.wav,1,-0.56691116,0.18272872,-0.39627272,0.06465623,0.4704857,0.08554613,-0.0127451,-0.002930265,0.15902442,-0.04832059,-0.13593394,0.24035542,-0.019965757,-0.06683324,0.10172539,-0.026338965,-0.06220837,-0.010245629,-0.06383647,-0.01619092,0
745,746,/content/drive/MyDrive/ReCirCor/training_data/training_data/50275_TV.wav,1,-0.48954615,0.07227578,-0.4365159,-0.13494924,-0.36467636,0.06922077,0.21020433,-0.021456497,0.018076893,0.09607468,-0.11853566,0.12360392,0.13572083,-0.026617812,-0.029992258,0.065481044,0.055102605,-0.0458248,-0.092528224,-0.04464718,0
270,271,/content/drive/MyDrive/ReCirCor/training_data/training_data/49876_MV.wav,1,-0.46777338,0.13576376,-0.19700277,0.0005677099,0.19621724,-0.36880636,0.1704856,0.23884112,0.004134923,0.1746094,-0.005415641,0.06685531,0.068554945,-0.17784289,0.058912467,0.17628074,-0.06861021,0.18267576,-0.06366711,0.07189135,0
236,237,/content/drive/MyDrive/ReCirCor/training_data/training_data/49823_MV.wav,1,0.014780638,-0.08455607,-0.47317728,-0.05003023,0.36642274,-0.17618352,-0.05870059,-0.0055807815,-0.017663326,0.12956776,0.09862981,0.085145935,-0.14232714,-0.027456488,0.01605249,-0.13586716,-0.06986201,-0.08738201,-0.027698938,-0.033264752,1
267,268,/content/drive/MyDrive/ReCirCor/training_data/training_data/49876_AV.wav,1,-0.14322633,0.04407383,-0.17279293,0.12541334,-0.3018218,-0.13502304,0.3514353,-0.3021961,-0.070152625,0.008364908,0.13932517,-0.011462245,0.19730897,0.032338224,0.10622615,0.007053952,0.18649867,-0.047052003,-0.0150715485,0.08402334,0
103,104,/content/drive/MyDrive/ReCirCor/training_data/training_data/46579_PV.wav,1,0.52535635,-0.32393843,-0.3285583,-0.22486174,-0.31576496,-0.22447953,0.045222417,-0.16638461,-0.2253671,0.07092994,0.17259464,0.0142418,0.22227891,-0.0023196896,0.068951935,-0.018712228,-0.05637427,0.057532206,0.07330614,0.085810475,1
